#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 03 02 30 999 99.0 99.0  1.61  8.33  6.05  61 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 03 00 999 99.0 99.0  1.59  9.09  5.99  69 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 03 30 999 99.0 99.0  1.73 10.53  6.21  46 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 04 00 999 99.0 99.0  1.55  9.09  6.07  64 9999.0 999.0  24.9 999.0 99.0 99.00
2019 01 03 04 30 999 99.0 99.0  1.56  7.69  6.01  62 9999.0 999.0  24.9 999.0 99.0 99.00
2019 01 03 05 00 999 99.0 99.0  1.47  9.88  5.89  75 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 05 30 999 99.0 99.0  1.55  9.88  6.10  69 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 06 00 999 99.0 99.0  1.63  9.09  5.93  54 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 06 30 999 99.0 99.0  1.64 10.53  6.04  67 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 07 00 999 99.0 99.0  1.88  9.88  6.43  64 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 07 30 999 99.0 99.0  1.90 10.53  6.53  78 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 08 30 999 99.0 99.0  1.94  9.88  6.40  82 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 09 00 999 99.0 99.0  1.88  9.09  6.40  64 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 09 30 999 99.0 99.0  2.10  9.88  6.29  75 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 10 00 999 99.0 99.0  1.99  9.88  6.03  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 10 30 999 99.0 99.0  2.04  9.88  6.31  69 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 11 00 999 99.0 99.0  2.04  9.88  6.26  71 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 11 30 999 99.0 99.0  2.08  9.88  6.27  71 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 12 00 999 99.0 99.0  2.03  9.88  6.31  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 12 30 999 99.0 99.0  2.16  9.09  6.52  68 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 13 00 999 99.0 99.0  2.06 10.53  6.38  69 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 13 30 999 99.0 99.0  2.03  9.88  6.47  69 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 14 00 999 99.0 99.0  2.04  9.09  6.35  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 14 30 999 99.0 99.0  1.96  9.09  6.19  67 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 15 00 999 99.0 99.0  1.96 10.53  6.03  72 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 15 30 999 99.0 99.0  1.89  9.09  6.13  69 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 16 00 999 99.0 99.0  1.99  9.88  6.17  69 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 16 30 999 99.0 99.0  1.99  9.09  6.08  72 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 17 00 999 99.0 99.0  1.97  9.88  6.10  62 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 17 30 999 99.0 99.0  1.81 10.53  6.10  68 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 18 00 999 99.0 99.0  1.90  7.69  6.28  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 19 00 999 99.0 99.0  1.80 10.53  5.97  78 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 19 30 999 99.0 99.0  1.87  9.88  6.17  60 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 20 00 999 99.0 99.0  1.76 10.53  6.11  58 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 20 30 999 99.0 99.0  1.70  9.88  6.14  77 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 21 00 999 99.0 99.0  1.81  9.88  6.52  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 03 21 30 999 99.0 99.0  1.73  9.88  6.45  74 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 22 00 999 99.0 99.0  1.76  9.88  6.33  57 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 22 30 999 99.0 99.0  1.66  9.09  6.05  67 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 23 00 999 99.0 99.0  1.82  9.09  6.12  77 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 03 23 30 999 99.0 99.0  1.86  9.88  6.09  79 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 00 00 999 99.0 99.0  1.78  9.88  5.97  82 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 00 30 999 99.0 99.0  1.86  9.88  6.22  84 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 01 00 999 99.0 99.0  1.89  9.88  6.28  64 9999.0 999.0  24.7 999.0 99.0 99.00
